WEIGHT_EMP,WEIGHT_FUEL,WEIGHT_FULL,MAIN_ENG_F,SECOND_ENG_F,MAIN_BURN,SECOND_BURN,ALL_BURN,vs,hs,angle,lat,alt,acc,fuel,weight,thrust,time
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.150717010137746,1.0286483640796863e-14,90.0,5.015162693627257e-13,50.50931713946181,0.0,104.5614622549056,269.5614622549056,0.0,106.12931162190075
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.246128774843628,1.0286483640796863e-14,90.0,5.021213566357137e-13,50.259544858588654,0.0,104.5614622549056,269.5614622549056,0.0,106.18813515131252
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.34154053954951,1.0286483640796863e-14,90.0,5.027264439087017e-13,50.004160120968095,0.0,104.5614622549056,269.5614622549056,0.0,106.24695868072429
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.436952304255392,1.0286483640796863e-14,90.0,5.033315311816898e-13,49.74316292660013,0.0,104.5614622549056,269.5614622549056,0.0,106.30578221013606
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.538327304255392,1.0286483640796863e-14,90.0,5.039744364092395e-13,49.459517470084165,0.0,104.5614622549056,269.5614622549056,0.0,106.36828221013606
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.633739068961274,1.0286483640796863e-14,90.0,5.045795236822276e-13,49.18694458367468,0.0,104.5614622549056,269.5614622549056,0.0,106.42710573954783
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.729150833667156,1.0286483640796863e-14,90.0,5.051846109552156e-13,48.90875924051779,0.0,104.5614622549056,269.5614622549056,0.0,106.4859292689596
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.8245625983730385,1.0286483640796863e-14,90.0,5.057896982282036e-13,48.62496144061349,0.0,104.5614622549056,269.5614622549056,0.0,106.54475279837136
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.9199743630789206,1.0286483640796863e-14,90.0,5.063947855011916e-13,48.33555118396179,0.0,104.5614622549056,269.5614622549056,0.0,106.60357632778313
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.015386127784803,1.0286483640796863e-14,90.0,5.069998727741796e-13,48.040528470562684,0.0,104.5614622549056,269.5614622549056,0.0,106.6623998571949
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.110797892490685,1.0286483640796863e-14,90.0,5.076049600471677e-13,47.73989330041617,0.0,104.5614622549056,269.5614622549056,0.0,106.72122338660667
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.206209657196567,1.0286483640796863e-14,90.0,5.082100473201557e-13,47.43364567352226,0.0,104.5614622549056,269.5614622549056,0.0,106.78004691601843
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.307584657196567,1.0286483640796863e-14,90.0,5.088529525477055e-13,47.10192163244747,0.0,104.5614622549056,269.5614622549056,0.0,106.84254691601843
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.408959657196567,1.0286483640796863e-14,90.0,5.094958577752552e-13,46.76386165387269,0.0,104.5614622549056,269.5614622549056,0.0,106.90504691601843
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.504371421902449,1.0286483640796863e-14,90.0,5.101009450482433e-13,46.44007509964313,0.23371406534179778,104.56015637255267,269.5601563725527,0.1,106.9638704454302
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.591139292818586,1.0287378069490727e-14,90.0,5.107439061775864e-13,46.090628893841966,0.46743294269451535,104.55738137255267,269.55738137255264,0.2,107.0263704454302
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.663299733900179,1.0289166945294124e-14,90.0,5.113869791116673e-13,45.736672660473204,0.7011602413449979,104.55321887255266,269.55321887255263,0.30000000000000004,107.0888704454302
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-5.720852218816117,1.0291850300435539e-14,90.0,5.120302197554445e-13,45.37911939679719,0.9348995710259711,104.54766887255266,269.54766887255266,0.4,107.1513704454302
